x,y,z
2725171.5885506766,1270762.616831615,463.1374577685295
2725171.6239562538,1270777.1308654968,468.0
2725171.638636965,1270765.928199214,463.13745776852943
2725171.6933719344,1270794.2874242612,471.0
2725171.706785097,1270739.7602161483,462.0
2725171.796834268,1270788.243677728,470.0
2725171.816406167,1270754.2682786149,465.0
2725171.8816422303,1270764.6292993033,463.13745776852943
2725171.9245354035,1270768.9967367365,463.1374577685295
2725171.9317285195,1270767.9406669026,463.13745776852954
2725171.9530617665,1270735.3836230303,459.0
2725171.9615976196,1270749.8055319756,463.0
2725172.021580057,1270751.002221435,464.0
2725172.036402948,1270738.3340341696,461.0
2725172.0581866163,1270736.720582123,460.0
2725172.0673096757,1270734.9157293586,459.0
2725172.124647496,1270763.3303993926,463.13745776852954
2725172.1747337845,1270766.6417669917,463.13745776852943
2725172.1769431103,1270761.1460010207,463.1374577685295
2725172.2076013954,1270782.9726268465,469.0
2725172.340954489,1270739.464295623,462.0
2725172.346344951,1270799.462994341,472.0
2725172.367652761,1270762.031499482,463.1374577685295
2725172.375736127,1270805.8658976068,473.0
2725172.4177390495,1270765.342867081,463.13745776852943
2725172.449956489,1270776.5265419004,468.0
2725172.450112215,1270769.6963192294,463.1374577685295
2725172.450112215,1270769.6963192294,464.5474577685295
2725172.467825339,1270768.6542346803,463.13745776852954
2725172.5176292127,1270749.3770332835,463.0
2725172.5690788752,1270750.4770176313,464.0
2725172.5735639688,1270793.919332343,471.0
2725172.618859532,1270753.887800345,465.0
2725172.6234537987,1270736.481232054,460.0
2725172.6344524054,1270737.9721912027,461.0
2725172.660744315,1270764.0439671706,463.13745776852954
2725172.7108306033,1270767.3553347695,463.1374577685294
2725172.770680832,1270787.947962907,470.0
2725172.90374958,1270762.7450672598,463.13745776852943
2725172.9346536538,1270739.1066149361,462.0
2725172.953835869,1270766.056434859,463.1374577685295
2725172.9632321866,1270760.5552693678,463.13745776852954
2725172.9756890256,1270770.3959017224,464.5474577685295
2725173.0615169983,1270748.9290100397,463.0
2725173.078058536,1270782.3487560719,469.0
2725173.1467548455,1270761.4461673493,463.1374577685295
2725173.1481518648,1270805.378948894,473.0
2725173.1968411347,1270764.7575349486,463.13745776852954
2725173.1997623574,1270736.2700520302,460.0
2725173.2133384645,1270737.5810342466,461.0
2725173.2337373877,1270799.1451350842,472.0
2725173.2354952157,1270775.8760882528,468.0
2725173.2364012916,1270769.1055875763,463.1374577685295
2725173.2364012916,1270769.1055875763,464.5474577685295
2725173.246927423,1270768.0689025472,463.13745776852943
2725173.270420425,1270750.2561760778,464.0
2725173.357651867,1270793.3629504135,471.0
2725173.4310765574,1270753.5605652456,465.0
2725173.4398463992,1270763.4586350378,463.13745776852954
2725173.45585891,1270769.9694879567,464.54745776852945
2725173.4899326875,1270766.7700026366,463.1374577685294
2725173.501265837,1270771.0954842153,464.5474577685295
2725173.518245262,1270738.734274027,462.0
2725173.598742954,1270751.931293112,465.0
2725173.628599035,1270752.8088618456,465.0
2725173.6828516643,1270762.1597351271,463.1374577685295
2725173.687990549,1270748.6247683957,463.0
2725173.7329379534,1270765.4711027264,463.13745776852954
2725173.7495212634,1270759.9645377146,463.1374577685295
2725173.756760389,1270737.142889935,461.0
2725173.768975247,1270787.7412561083,470.0
2725173.798468069,1270736.1365233662,460.0
2725173.9235667353,1270804.8855356297,473.0
2725173.9258569293,1270760.8608352165,463.13745776852954
2725173.9410477346,1270781.7065836166,469.0
2725173.9759432185,1270764.1722028158,463.1374577685295
2725173.9814283857,1270749.9993730718,464.0
2725173.9919557297,1270770.6830557345,464.5474577685295
2725174.022690368,1270768.5148559231,463.1374577685295
2725174.022690368,1270768.5148559234,464.5474577685295
2725174.0260295067,1270767.4835704146,463.13745776852943
2725174.026842647,1270771.7950667082,464.5474577685295
2725174.113713663,1270798.8008351575,472.0
2725174.134101897,1270738.4037775025,462.0
2725174.175124308,1270775.462522585,468.0
2725174.197083007,1270792.8872407756,471.0
2725174.2189484835,1270762.8733029051,463.1374577685295
2725174.2349609947,1270769.3841558236,464.5474577685294
2725174.2690347726,1270766.1846705042,463.13745776852954
2725174.288879855,1270736.6919622924,461.0
2725174.3484789063,1270748.409009784,463.0
2725174.3746927762,1270735.989554265,460.0
2725174.3954059514,1270751.6742454648,465.0
2725174.461953749,1270761.5744029945,463.13745776852954
2725174.5120400377,1270764.8857705933,463.13745776852954
2725174.528052549,1270771.3966235123,464.54745776852957
2725174.53581034,1270759.3738060617,463.1374577685295
2725174.5524194585,1270772.4946492012,464.5474577685295
2725174.599987132,1270749.604789369,464.0
2725174.704959014,1270760.2755030838,463.1374577685295
2725174.725676387,1270738.0284247277,462.0
2725174.7379813707,1270804.45949875,473.0
2725174.755045303,1270763.586870683,463.13745776852943
2725174.765060778,1270787.525655716,470.0
2725174.771057814,1270770.0977236016,464.54745776852945
2725174.805131592,1270766.898238282,463.13745776852954
2725174.8089794447,1270767.9241242702,463.1374577685295
2725174.8089794447,1270767.9241242702,464.5474577685295
2725174.816410679,1270736.243543936,461.0
2725174.8216175037,1270735.5716471605,460.0
2725174.8804368023,1270781.177592113,469.0
2725174.887690286,1270747.9585838753,463.0
2725174.8921677126,1270810.0071857069,474.0
2725174.9125970243,1270798.3108497483,472.0
2725174.9980505686,1270762.2879707725,463.13745776852954
2725175.014063079,1270768.798823691,464.5474577685294
2725175.048136857,1270765.5993383713,463.13745776852943
2725175.064149368,1270772.11019129,464.54745776852945
2725175.0779962693,1270773.1942316939,464.5474577685295
2725175.1048545865,1270792.5620288092,471.0
2725175.1882863007,1270751.331568894,465.0
2725175.193540648,1270775.3692582464,468.0
2725175.230479124,1270749.1861867574,464.0
2725175.2410558327,1270760.9890708614,463.13745776852943
2725175.247296201,1270737.5620052998,462.0
2725175.291142122,1270764.300438461,463.1374577685295
2725175.2970428145,1270735.1926425644,460.0
2725175.307154633,1270770.8112913794,464.54745776852945
2725175.3220994165,1270758.7830744085,463.13745776852943
2725175.4339559777,1270747.5156448954,463.0
2725175.441681116,1270735.9315872332,461.0
2725175.484061098,1270759.690170951,463.13745776852954
2725175.5134384953,1270803.9708129826,473.0
2725175.5341473874,1270763.00153855,463.13745776852954
2725175.5501598986,1270769.5123914687,464.5474577685295
2725175.5842336765,1270766.3129061493,463.13745776852954
2725175.595268521,1270767.333392617,463.1374577685295
2725175.595268521,1270767.333392617,464.5474577685295
2725175.6002461873,1270772.8237590678,464.5474577685295
2725175.60357308,1270773.893814187,464.5474577685295
2725175.610636127,1270809.540840454,474.0
2725175.6588402754,1270787.053603189,470.0
2725175.7013651873,1270797.7934124551,472.0
2725175.7771526524,1270761.7026386394,463.1374577685295
2725175.793165163,1270768.213491558,464.5474577685295
2725175.8272389416,1270765.0140062384,463.1374577685295
2725175.828738635,1270780.6670161951,469.0
2725175.8432514523,1270771.524859157,464.54745776852945
2725175.8541013775,1270737.2120965752,462.0
2725175.876094589,1270735.001048157,460.0
2725175.939753527,1270748.9406923598,464.0
2725176.0028569633,1270735.5465009995,461.0
2725176.0040507866,1270747.1137913147,463.0
2725176.020157918,1270760.4037387287,463.13745776852954
2725176.0494384104,1270792.38746679,471.0
2725176.05092546,1270751.311998637,465.0
2725176.070244207,1270763.715106328,463.13745776852954
2725176.086256718,1270770.2259592465,464.5474577685294
2725176.1083884933,1270758.1923427554,463.13745776852954
2725176.129149891,1270774.5933966797,464.5474577685295
2725176.1363430065,1270773.5373268456,464.54745776852945
2725176.238437389,1270803.4046792237,473.0
2725176.2631631824,1270759.104838818,463.13745776852943
2725176.3132494716,1270762.4162064171,463.1374577685295
2725176.329261983,1270768.927059336,464.5474577685295
2725176.339366972,1270734.6128108276,460.0
2725176.346973648,1270809.1060964162,474.0
2725176.363335761,1270765.7275740164,463.13745776852954
2725176.379348272,1270772.238426935,464.5474577685295
2725176.381557598,1270766.742660964,463.13745776852943
2725176.381557598,1270766.742660964,464.5474577685295
2725176.460943371,1270797.2384413905,472.0
2725176.469695868,1270786.4384698253,470.0
2725176.4745786544,1270736.8868298922,462.0
2725176.478076476,1270813.961353514,475.0
2725176.5303256176,1270748.4787173998,464.0
2725176.5507302345,1270735.1194103514,461.0
2725176.556254737,1270761.1173065067,463.13745776852954
2725176.5722672474,1270767.6281594252,464.5474577685294
2725176.5958966836,1270746.7365467502,463.0
2725176.606341026,1270764.4286741056,463.1374577685295
2725176.622353537,1270770.9395270243,464.54745776852945
2725176.654726702,1270775.2929791727,464.5474577685295
2725176.6724398257,1270774.250894623,464.5474577685295
2725176.78076393,1270780.173172665,469.0
2725176.781563893,1270734.1871508933,460.0
2725176.799260002,1270759.8184065958,463.1374577685295
2725176.8493462913,1270763.1297741951,463.1374577685295
2725176.8653588025,1270769.6406271139,464.5474577685295
2725176.8821288943,1270751.006953508,465.0
2725176.89467757,1270757.6016111025,463.1374577685295
2725176.915445091,1270772.9519947127,464.5474577685294
2725176.9513977766,1270802.8278711806,473.0
2725177.005398052,1270792.2605131627,471.0
2725177.007156064,1270736.4480628218,462.0
2725177.0422652666,1270758.5195066852,463.1374577685295
2725177.0923515563,1270761.8308742845,463.13745776852954
2725177.103285716,1270734.692736697,461.0
2725177.108364067,1270768.341727203,464.5474577685294
2725177.140889638,1270813.597404101,475.0
2725177.1424378455,1270765.1422418836,463.13745776852954
2725177.158450356,1270771.6530948023,464.54745776852945
2725177.1585108954,1270808.8238381818,474.0
2725177.167846674,1270766.151929311,463.1374577685295
2725177.167846674,1270766.151929311,464.5474577685295
2725177.1851219023,1270746.3503702362,463.0
2725177.2237872058,1270748.532035771,464.0
2725177.2497098725,1270733.7922493278,460.0
2725177.302441697,1270785.8554118215,470.0
2725177.3280312787,1270796.8680091782,472.0
2725177.3353568213,1270760.5319743739,463.13745776852954
2725177.3513693316,1270767.0428272923,464.5474577685294
2725177.38544311,1270763.8433419727,463.13745776852943
2725177.4014556212,1270770.3541948914,464.54745776852945
2725177.4410157786,1270774.7022475195,464.5474577685295
2725177.45154191,1270773.6655624905,464.5474577685294
2725177.558955997,1270736.0220664712,462.0
2725177.564033608,1270750.457619457,465.0
2725177.578362086,1270759.233074463,463.1374577685295
2725177.6153098857,1270734.2212218954,461.0
2725177.6284483755,1270762.5444420623,463.13745776852954
2725177.634874724,1270802.2258560793,473.0
2725177.6444608863,1270769.055294981,464.5474577685294
2725177.6678907583,1270733.3429872466,460.0
2725177.6809666464,1270757.0108794493,463.1374577685295
2725177.6945471754,1270772.36666258,464.5474577685295
2725177.7610082063,1270779.7340002358,469.0
2725177.812773192,1270746.0356342816,463.0
2725177.821367352,1270757.9341745526,463.1374577685295
2725177.8343126224,1270813.273796162,475.0
2725177.8714536405,1270761.2455421516,463.13745776852954
2725177.876954466,1270748.1571630077,464.0
2725177.886280047,1270730.821362499,460.0
2725177.8874661513,1270767.7563950703,464.54745776852945
2725177.901122789,1270808.3891988117,474.0
2725177.9215399297,1270764.5569097507,463.1374577685295
2725177.9338226914,1270792.0095732964,471.0
2725177.9375524404,1270771.0677626692,464.5474577685295
2725177.954135751,1270765.5611976578,464.5474577685295
2725177.9541357514,1270765.561197658,463.13745776852954
2725177.9826267213,1270732.816431483,460.0
2725178.1144589055,1270759.9466422407,463.13745776852954
2725178.1304714163,1270766.4574951597,464.5474577685294
2725178.133011734,1270785.265953978,470.0
2725178.1582258223,1270733.7814413896,461.0
2725178.1640748684,1270735.6702920222,462.0
2725178.1645451942,1270763.25800984,463.1374577685295
2725178.1805577055,1270769.7688627585,464.5474577685294
2725178.227304855,1270774.1115158666,464.5474577685295
2725178.230643994,1270773.0802303576,464.54745776852945
2725178.2520905933,1270796.6682328684,472.0
2725178.2636038815,1270731.3046447546,460.0
2725178.340772935,1270750.060484457,465.0
2725178.3414338743,1270801.646365114,473.0
2725178.3574641705,1270758.6477423303,463.13745776852954
2725178.3954291423,1270745.6469734474,463.0
2725178.4075504597,1270761.9591099294,463.13745776852954
2725178.423138654,1270732.4011823563,460.0
2725178.4235629705,1270768.4699628481,464.54745776852945
2725178.462416782,1270812.83393483,475.0
2725178.4672557227,1270756.4201477962,463.13745776852943
2725178.47364926,1270771.7813304472,464.5474577685295
2725178.5305572907,1270747.772628793,464.0
2725178.5623116363,1270807.8401379022,474.0
2725178.5652203383,1270731.8383509521,460.0
2725178.6004694356,1270757.3488424197,463.1374577685295
2725178.6505557247,1270760.6602100187,463.13745776852943
2725178.666568236,1270767.1710629375,464.5474577685294
2725178.700642014,1270763.971577618,463.13745776852954
2725178.7166545247,1270770.4824305365,464.5474577685294
2725178.7272832803,1270736.9522247599,462.0
2725178.731025909,1270779.306997562,469.0
2725178.734453233,1270736.281630967,462.0
2725178.740424827,1270764.9704660047,463.13745776852943
2725178.740424827,1270764.9704660047,464.5474577685295
2725178.743839072,1270733.4032864338,461.0
2725178.7511026296,1270817.7440859268,476.0
2725178.809804722,1270791.6125596473,471.0
2725178.829497144,1270735.7319028103,462.0
2725178.89356099,1270759.361310108,463.13745776852954
2725178.909573501,1270765.8721630268,464.5474577685294
2725178.9296777854,1270784.6480657351,470.0
2725178.930243715,1270745.1890059647,463.0
2725178.9436472785,1270762.672677707,463.1374577685295
2725178.9596597897,1270769.1835306257,464.5474577685294
2725179.0097460793,1270772.494898225,464.54745776852945
2725179.0135939317,1270773.5207842134,464.5474577685295
2725179.106168555,1270749.610437598,465.0
2725179.136566255,1270758.0624101975,463.1374577685295
2725179.14115046,1270807.2069565798,474.0
2725179.1653129053,1270801.2380050668,473.0
2725179.178770484,1270796.490417578,472.0
2725179.180506663,1270732.85842986,461.0
2725179.186652544,1270761.3737777965,463.13745776852954
2725179.188625887,1270812.5860307098,475.0
2725179.202665055,1270767.8846307155,464.54745776852945
2725179.2055352936,1270747.4255489542,464.0
2725179.252751344,1270771.1959983143,464.5474577685295
2725179.2535448,1270755.8294161432,463.13745776852954
2725179.3665577513,1270737.2166814264,462.0
2725179.3720617974,1270817.4142223245,476.0
2725179.3795715203,1270756.7635102868,463.13745776852954
2725179.4296578094,1270760.0748778859,463.13745776852954
2725179.44567032,1270766.5857308048,464.5474577685295
2725179.479744098,1270763.386245485,463.1374577685295
2725179.4957566094,1270769.8970984037,464.5474577685295
2725179.5258653797,1270790.9669158722,471.0
2725179.526713904,1270764.3797343518,463.1374577685295
2725179.526713904,1270764.3797343518,464.5474577685295
2725179.539335977,1270744.8483643723,463.0
2725179.644666077,1270778.7558080931,469.0
2725179.672663074,1270758.7759779752,463.13745776852954
2725179.688675585,1270765.286830894,464.54745776852945
2725179.7227493627,1270762.0873455743,463.13745776852943
2725179.738761874,1270768.598198493,464.54745776852934
2725179.773889771,1270806.6287459694,474.0
2725179.788848163,1270771.9095660918,464.5474577685294
2725179.799883008,1270772.9300525603,464.54745776852945
2725179.8042658805,1270732.5466657758,461.0
2725179.8281287714,1270812.171595775,475.0
2725179.8638762273,1270784.2496759773,470.0
2725179.903719646,1270747.129496355,464.0
2725179.9081890155,1270816.9537151712,476.0
2725179.9099679007,1270749.2464085603,465.0
2725179.915668339,1270757.4770780646,463.1374577685295
2725179.959390682,1270800.7887323508,473.0
2725179.9657546286,1270760.7884456639,463.13745776852954
2725179.9817671394,1270767.2992985826,464.5474577685295
2725180.0318534286,1270770.6106661814,464.5474577685294
2725180.0398338763,1270755.2386844899,463.1374577685295
2725180.0399130597,1270737.3898971877,462.0
2725180.1047723806,1270796.3011539162,472.0
2725180.155305994,1270745.0827267193,463.0
2725180.158673604,1270756.178178154,463.13745776852954
2725180.2087598937,1270759.4895457532,463.13745776852954
2725180.2247724044,1270766.0003986717,464.54745776852945
2725180.2588461824,1270762.800913352,463.1374577685295
2725180.2748586936,1270769.3117662708,464.54745776852945
2725180.3130029803,1270763.7890026986,463.1374577685295
2725180.313002981,1270763.7890026986,464.5474577685295
2725180.3144010594,1270790.4162182515,471.0
2725180.386630416,1270806.0240193694,474.0
2725180.4131202037,1270811.6846495944,475.0
2725180.423519645,1270732.234851645,461.0
2725180.4517651587,1270758.1906458423,463.1374577685295
