x,y,z
2725171.706785097,1270739.7602161483,462.0
2725171.7183168246,1270767.7363996753,463.1801786509085
2725171.796834268,1270788.243677728,470.0
2725171.816406167,1270754.2682786149,465.0
2725171.856185306,1270764.3454855909,463.18017865090854
2725171.90006013,1270769.8205267978,463.18017865090854
2725171.9530617665,1270735.3836230303,459.0
2725171.9615976196,1270749.8055319756,463.0
2725172.021580057,1270751.002221435,464.0
2725172.036402948,1270738.3340341696,461.0
2725172.0379132703,1270766.4296226073,463.1801786509085
2725172.0581866163,1270736.720582123,460.0
2725172.0673096757,1270734.9157293586,459.0
2725172.1757817524,1270763.0387085234,463.1801786509086
2725172.2076013954,1270782.9726268465,469.0
2725172.2196412347,1270768.5137596237,463.1801786509085
2725172.340954489,1270739.464295623,462.0
2725172.346344951,1270799.462994341,472.0
2725172.3575097164,1270765.1228455398,463.1801786509085
2725172.375736127,1270805.8658976068,473.0
2725172.401386732,1270770.597885333,463.18017865090854
2725172.401386732,1270770.597885333,464.59017865090857
2725172.449956489,1270776.5265419004,468.0
2725172.4953781976,1270761.7319314554,463.1801786509085
2725172.5176292127,1270749.3770332835,463.0
2725172.539237681,1270767.206982556,463.1801786509085
2725172.5690788752,1270750.4770176313,464.0
2725172.5735639688,1270793.919332343,471.0
2725172.618859532,1270753.887800345,465.0
2725172.6234537987,1270736.481232054,460.0
2725172.6344524054,1270737.9721912027,461.0
2725172.6771061625,1270763.8160684719,463.18017865090854
2725172.7209656457,1270769.2911195727,463.1801786509086
2725172.770680832,1270787.947962907,470.0
2725172.858834127,1270765.9002054883,463.18017865090854
2725172.902713334,1270771.3752438682,464.59017865090857
2725172.9346536538,1270739.1066149361,462.0
2725172.9967026087,1270762.5092914044,463.18017865090854
2725173.0405620914,1270767.9843425045,463.1801786509085
2725173.0615169983,1270748.9290100397,463.0
2725173.078058536,1270782.3487560719,469.0
2725173.1481518648,1270805.378948894,473.0
2725173.178430573,1270764.5934284206,463.1801786509085
2725173.1997623574,1270736.2700520302,460.0
2725173.2133384645,1270737.5810342466,461.0
2725173.2222900563,1270770.068479521,463.18017865090854
2725173.2223075875,1270770.0684682138,464.59017865090857
2725173.2337373877,1270799.1451350842,472.0
2725173.2354952157,1270775.8760882528,468.0
2725173.270420425,1270750.2561760778,464.0
2725173.3162990543,1270761.2025143364,463.1801786509085
2725173.357651867,1270793.3629504135,471.0
2725173.3601585375,1270766.6775654368,463.1801786509085
2725173.4040399357,1270772.1526024037,464.59017865090857
2725173.4310765574,1270753.5605652456,465.0
2725173.4980270187,1270763.286651353,463.1801786509085
2725173.518245262,1270738.734274027,462.0
2725173.541886502,1270768.7617024533,463.18017865090854
2725173.598742954,1270751.931293112,465.0
2725173.628599035,1270752.8088618456,465.0
2725173.6797549836,1270765.3707883693,463.1801786509086
2725173.687990549,1270748.6247683957,463.0
2725173.7236319985,1270770.8458281623,464.59017865090857
2725173.756760389,1270737.142889935,461.0
2725173.768975247,1270787.7412561083,470.0
2725173.798468069,1270736.1365233662,460.0
2725173.8176234653,1270761.9798742856,463.1801786509086
2725173.861482948,1270767.4549253858,463.1801786509085
2725173.905366538,1270772.929960939,464.59017865090857
2725173.9235667353,1270804.8855356297,473.0
2725173.9410477346,1270781.7065836166,469.0
2725173.9814283857,1270749.9993730718,464.0
2725173.999351429,1270764.0640113014,463.1801786509085
2725174.0432109125,1270769.539062402,463.1801786509085
2725174.0432284437,1270769.5390510946,464.5901786509085
2725174.113713663,1270798.8008351575,472.0
2725174.134101897,1270738.4037775025,462.0
2725174.1372199105,1270760.6730972175,463.1801786509085
2725174.175124308,1270775.462522585,468.0
2725174.181079394,1270766.148148318,463.1801786509085
2725174.197083007,1270792.8872407756,471.0
2725174.2249564086,1270771.623188111,464.5901786509085
2725174.288879855,1270736.6919622924,461.0
2725174.318947875,1270762.757234234,463.1801786509086
2725174.3484789063,1270748.409009784,463.0
2725174.362807359,1270768.2322853343,463.1801786509086
2725174.3746927762,1270735.989554265,460.0
2725174.3954059514,1270751.6742454648,465.0
2725174.40669314,1270773.7073194743,464.59017865090857
2725174.50067584,1270764.84137125,463.1801786509085
2725174.5445528547,1270770.3164110435,464.59017865090857
2725174.599987132,1270749.604789369,464.0
2725174.638544321,1270761.4504571662,463.18017865090854
2725174.6824038047,1270766.9255082668,463.18017865090854
2725174.725676387,1270738.0284247277,462.0
2725174.726280819,1270772.4005480597,464.5901786509085
2725174.7379813707,1270804.45949875,473.0
2725174.765060778,1270787.525655716,470.0
2725174.816410679,1270736.243543936,461.0
2725174.820272286,1270763.5345941824,463.18017865090854
2725174.8216175037,1270735.5716471605,460.0
2725174.864131769,1270769.009645283,463.18017865090854
2725174.8641493004,1270769.0096339753,464.59017865090846
2725174.8804368023,1270781.177592113,469.0
2725174.887690286,1270747.9585838753,463.0
2725174.8921677126,1270810.0071857069,474.0
2725174.908019742,1270774.4846780095,464.59017865090857
2725174.9125970243,1270798.3108497483,472.0
2725174.958140767,1270760.1436800985,463.18017865090854
2725175.0020002504,1270765.6187311988,463.1801786509085
2725175.045877265,1270771.0937709918,464.59017865090846
2725175.1048545865,1270792.5620288092,471.0
2725175.1398687316,1270762.227817115,463.1801786509085
2725175.1837282153,1270767.7028682155,463.1801786509086
2725175.1882863007,1270751.331568894,465.0
2725175.2276052297,1270773.1779080082,464.59017865090857
2725175.230479124,1270749.1861867574,464.0
2725175.247296201,1270737.5620052998,462.0
2725175.2970428145,1270735.1926425644,460.0
2725175.3215966965,1270764.3119541311,463.1801786509085
2725175.365473712,1270769.7869939245,464.59017865090857
2725175.409346344,1270775.262036545,464.59017865090857
2725175.4339559777,1270747.5156448954,463.0
2725175.441681116,1270735.9315872332,461.0
2725175.459465178,1270760.9210400472,463.1801786509086
2725175.503324661,1270766.3960911473,463.1801786509085
2725175.5134384953,1270803.9708129826,473.0
2725175.547201676,1270771.8711309407,464.5901786509085
2725175.610636127,1270809.540840454,474.0
2725175.641193142,1270763.0051770634,463.1801786509085
2725175.6588402754,1270787.053603189,470.0
2725175.685052626,1270768.4802281638,463.18017865090854
2725175.685070157,1270768.4802168566,464.5901786509085
2725175.7013651873,1270797.7934124551,472.0
2725175.7289296403,1270773.9552679567,464.59017865090857
2725175.779061624,1270759.6142629795,463.1801786509086
2725175.822921107,1270765.0893140798,463.18017865090854
2725175.828738635,1270780.6670161951,469.0
2725175.8541013775,1270737.2120965752,462.0
2725175.8667981215,1270770.564353873,464.59017865090846
2725175.876094589,1270735.001048157,460.0
2725175.910672946,1270776.0393950804,464.59017865090857
2725175.939753527,1270748.9406923598,464.0
2725175.9607895883,1270761.6983999957,463.18017865090854
2725176.0028569633,1270735.5465009995,461.0
2725176.0040507866,1270747.1137913147,463.0
2725176.004649072,1270767.1734510963,463.1801786509085
2725176.0485260864,1270772.648490889,464.5901786509085
2725176.0494384104,1270792.38746679,471.0
2725176.05092546,1270751.311998637,465.0
2725176.1425175527,1270763.7825370121,463.1801786509085
2725176.186394568,1270769.2575768053,464.59017865090857
2725176.230254051,1270774.7326279057,464.59017865090846
2725176.238437389,1270803.4046792237,473.0
2725176.2803860344,1270760.3916229284,463.1801786509086
2725176.3242455176,1270765.8666740286,463.18017865090854
2725176.339366972,1270734.6128108276,460.0
2725176.346973648,1270809.1060964162,474.0
2725176.3681225325,1270771.3417138213,464.59017865090846
2725176.411999548,1270776.8167536156,464.59017865090857
2725176.460943371,1270797.2384413905,472.0
2725176.462113999,1270762.4757599444,463.1801786509086
2725176.469695868,1270786.4384698253,470.0
2725176.4745786544,1270736.8868298922,462.0
2725176.478076476,1270813.961353514,475.0
2725176.505973482,1270767.9508110448,463.1801786509085
2725176.5059910137,1270767.9507997374,464.59017865090857
2725176.5303256176,1270748.4787173998,464.0
2725176.549850497,1270773.4258508377,464.5901786509085
2725176.5507302345,1270735.1194103514,461.0
2725176.5958966836,1270746.7365467502,463.0
2725176.59998248,1270759.0848458603,463.1801786509085
2725176.6438419633,1270764.5598969609,463.1801786509085
2725176.687718978,1270770.0349367538,464.5901786509085
2725176.731578462,1270775.5099878544,464.5901786509086
2725176.78076393,1270780.173172665,469.0
2725176.781563893,1270734.1871508933,460.0
2725176.7817104454,1270761.168982877,463.1801786509086
2725176.8255699286,1270766.6440339773,463.18017865090854
2725176.869446943,1270772.1190737702,464.59017865090846
2725176.8821288943,1270751.006953508,465.0
2725176.9513977766,1270802.8278711806,473.0
2725176.9634384094,1270763.2531198931,463.1801786509085
2725177.005398052,1270792.2605131627,471.0
2725177.007156064,1270736.4480628218,462.0
2725177.0073154247,1270768.7281596863,464.59017865090857
2725177.051174907,1270774.2032107865,464.59017865090846
2725177.101306891,1270759.862205809,463.1801786509085
2725177.103285716,1270734.692736697,461.0
2725177.140889638,1270813.597404101,475.0
2725177.145166374,1270765.3372569093,463.1801786509085
2725177.1585108954,1270808.8238381818,474.0
2725177.1851219023,1270746.3503702362,463.0
2725177.1890433887,1270770.8122967028,464.59017865090857
2725177.2237872058,1270748.532035771,464.0
2725177.232902872,1270776.287347803,464.59017865090857
2725177.2497098725,1270733.7922493278,460.0
2725177.2830348555,1270761.9463428254,463.1801786509086
2725177.302441697,1270785.8554118215,470.0
2725177.3268943387,1270767.4213939258,463.1801786509085
2725177.32691187,1270767.4213826184,464.5901786509085
2725177.3280312787,1270796.8680091782,472.0
2725177.370771353,1270772.896433719,464.59017865090846
2725177.4209033367,1270758.5554287413,463.18017865090854
2725177.46476282,1270764.0304798419,463.18017865090854
2725177.508639835,1270769.5055196348,464.5901786509086
2725177.552499318,1270774.9805707354,464.5901786509086
2725177.558955997,1270736.0220664712,462.0
2725177.564033608,1270750.457619457,465.0
2725177.6026313016,1270760.6395657575,463.1801786509085
2725177.6153098857,1270734.2212218954,461.0
2725177.634874724,1270802.2258560793,473.0
2725177.646490785,1270766.1146168583,463.18017865090854
2725177.6678907583,1270733.3429872466,460.0
2725177.6903677993,1270771.5896566513,464.59017865090857
2725177.7610082063,1270779.7340002358,469.0
2725177.784359266,1270762.7237027742,463.1801786509086
2725177.812773192,1270746.0356342816,463.0
2725177.828236281,1270768.1987425673,464.59017865090857
2725177.8343126224,1270813.273796162,475.0
2725177.8720957637,1270773.6737936675,464.59017865090846
2725177.876954466,1270748.1571630077,464.0
2725177.886280047,1270730.821362499,460.0
2725177.901122789,1270808.3891988117,474.0
2725177.9222277473,1270759.3327886898,463.18017865090854
2725177.9338226914,1270792.0095732964,471.0
2725177.966087231,1270764.8078397904,463.18017865090854
2725177.9826267213,1270732.816431483,460.0
2725178.0099642454,1270770.2828795835,464.59017865090857
2725178.0538237286,1270775.7579306837,464.5901786509085
2725178.1039557117,1270761.4169257064,463.1801786509085
2725178.133011734,1270785.265953978,470.0
2725178.147815195,1270766.8919768068,463.1801786509085
2725178.1478327266,1270766.8919654994,464.59017865090857
2725178.1582258223,1270733.7814413896,461.0
2725178.1640748684,1270735.6702920222,462.0
2725178.1916922103,1270772.3670165997,464.5901786509086
2725178.2418241934,1270758.026011622,463.1801786509085
2725178.2520905933,1270796.6682328684,472.0
2725178.2636038815,1270731.3046447546,460.0
2725178.2856836766,1270763.5010627229,463.1801786509086
2725178.3295606915,1270768.9761025156,464.5901786509085
2725178.340772935,1270750.060484457,465.0
2725178.3414338743,1270801.646365114,473.0
2725178.3734201747,1270774.4511536162,464.59017865090857
2725178.3954291423,1270745.6469734474,463.0
2725178.423138654,1270732.4011823563,460.0
2725178.423552158,1270760.110148639,463.1801786509086
2725178.462416782,1270812.83393483,475.0
2725178.4674116415,1270765.5851997393,463.1801786509086
2725178.511288656,1270771.0602395323,464.59017865090857
2725178.5305572907,1270747.772628793,464.0
2725178.5623116363,1270807.8401379022,474.0
2725178.5652203383,1270731.8383509521,460.0
2725178.6052801223,1270762.194285655,463.1801786509085
2725178.649157137,1270767.669325448,464.59017865090857
2725178.693016621,1270773.1443765487,464.59017865090857
2725178.7272832803,1270736.9522247599,462.0
2725178.731025909,1270779.306997562,469.0
2725178.734453233,1270736.281630967,462.0
2725178.743148604,1270758.803371571,463.1801786509086
2725178.743839072,1270733.4032864338,461.0
2725178.7511026296,1270817.7440859268,476.0
2725178.787008087,1270764.2784226714,463.1801786509086
2725178.809804722,1270791.6125596473,471.0
2725178.829497144,1270735.7319028103,462.0
2725178.8308851016,1270769.7534624643,464.5901786509085
2725178.8747445852,1270775.228513565,464.59017865090846
2725178.924876569,1270760.8875085872,463.18017865090854
2725178.930243715,1270745.1890059647,463.0
2725178.9596696906,1270784.6930802285,467.2088710591499
2725178.968736052,1270766.3625596878,463.18017865090854
2725178.9687535833,1270766.3625483804,464.5901786509085
2725179.012613067,1270771.837599481,464.59017865090857
2725179.06274505,1270757.4965945033,463.18017865090854
2725179.106168555,1270749.610437598,465.0
2725179.1066045333,1270762.9716456034,463.1801786509085
2725179.14115046,1270807.2069565798,474.0
2725179.150481548,1270768.4466853968,464.59017865090857
2725179.1653129053,1270801.2380050668,473.0
2725179.178770484,1270796.490417578,472.0
2725179.180506663,1270732.85842986,461.0
2725179.188625887,1270812.5860307098,475.0
2725179.1943410314,1270773.9217364974,464.59017865090857
2725179.2055352936,1270747.4255489542,464.0
2725179.244473015,1270759.5807315195,463.1801786509085
2725179.2883324977,1270765.0557826203,463.1801786509086
2725179.332209512,1270770.530822413,464.59017865090846
2725179.3665577513,1270737.2166814264,462.0
2725179.3720617974,1270817.4142223245,476.0
2725179.426200979,1270761.664868536,463.18017865090854
2725179.460998024,1270785.4704513724,467.2088710591499
2725179.4700779943,1270767.1399083291,464.59017865090857
2725179.513937477,1270772.6149594295,464.5901786509086
2725179.5258653797,1270790.9669158722,471.0
2725179.539335977,1270744.8483643723,463.0
2725179.564069461,1270758.2739544522,463.1801786509086
2725179.6079289434,1270763.7490055521,463.1801786509085
2725179.644666077,1270778.7558080931,469.0
2725179.6518059582,1270769.224045345,464.5901786509085
2725179.6956654415,1270774.699096446,464.5901786509085
2725179.745797425,1270760.358091468,463.1801786509085
2725179.773889771,1270806.6287459694,474.0
2725179.7896569083,1270765.8331425688,463.1801786509086
2725179.7896744395,1270765.8331312612,464.5901786509085
2725179.7991662086,1270784.1516807447,467.2088710591499
2725179.8042658805,1270732.5466657758,461.0
2725179.8281287714,1270812.171595775,475.0
2725179.8335339227,1270771.3081823618,464.5901786509085
2725179.8836659067,1270756.967177384,463.18017865090854
2725179.903719646,1270747.129496355,464.0
2725179.9081890155,1270816.9537151712,476.0
2725179.9099679007,1270749.2464085603,465.0
2725179.92752539,1270762.4422284847,463.1801786509085
2725179.959390682,1270800.7887323508,473.0
2725179.962326357,1270786.2478225161,467.2088710591499
2725179.9714024044,1270767.9172682778,464.5901786509085
2725180.0077050584,1270785.0518337185,467.2088710591499
2725180.0152618876,1270773.3923193784,464.59017865090857
2725180.0399130597,1270737.3898971877,462.0
2725180.065393871,1270759.0513144005,463.18017865090854
2725180.1047723806,1270796.3011539162,472.0
2725180.1092533544,1270764.5263655009,463.1801786509085
2725180.1531303693,1270770.001405294,464.59017865090857
2725180.155305994,1270745.0827267193,463.0
2725180.2471218356,1270761.135451417,463.1801786509085
2725180.29099885,1270766.6104912101,464.59017865090857
2725180.3144010594,1270790.4162182515,471.0
2725180.334858333,1270772.0855423103,464.5901786509085
2725180.3849903173,1270757.744537333,463.1801786509086
2725180.386630416,1270806.0240193694,474.0
2725180.4131202037,1270811.6846495944,475.0
2725180.423519645,1270732.234851645,461.0
2725180.4288498,1270763.2195884334,463.18017865090854
2725180.4636546904,1270787.02519366,467.2088710591499
2725180.472726815,1270768.6946282263,464.59017865090857
2725180.516586298,1270774.1696793267,464.59017865090857
2725180.5190642024,1270785.844749548,467.2088710591498
2725180.523358129,1270746.7082060121,464.0
2725180.545530579,1270816.659859288,476.0
2725180.5667182817,1270759.8286743492,463.1801786509086
2725180.6105777645,1270765.3037254496,463.1801786509085
2725180.610595296,1270765.3037141422,464.5901786509085
2725180.622759793,1270748.7321463674,465.0
